X_282_Jhalawar_96_Jhalawar_Wheat 22830.0
X_284_Jhunjhunun_46_Jhunjhunun_Wheat 2280.0
X_285_Jhunjhunun_46_Jhunjhunun_Wheat 1370.0
X_286_Jhunjhunun_46_Jhunjhunun_Wheat 4570.0
X_287_Jhunjhunun_46_Jhunjhunun_Wheat 11600.0
X_289_Karauli_106_Sawai_Madhopur_Wheat 18260.0
X_293_Karauli_29_Dhaulpur_Wheat 4570.0
X_295_Karauli_106_Sawai_Madhopur_Wheat 13700.0
X_296_Khairthal_Tijara_21_Alwar_Wheat 3650.0
X_297_Khairthal_Tijara_21_Alwar_Wheat 10960.0
X_298_Khairthal_Tijara_21_Alwar_Wheat 5410.0
X_2_Ajmer_1_Ajmer_Wheat 9130.0
X_305_Kota_106_Sawai_Madhopur_Wheat 18260.0
X_308_Kota_100_Kota_Wheat 318960.0
X_321_Kota_106_Sawai_Madhopur_Wheat 7820.0
X_321_Kota_107_Sawai_Madhopur_Wheat 10440.0
X_325_Kota_107_Sawai_Madhopur_Wheat 91300.0
X_328_Kota_106_Sawai_Madhopur_Wheat 18260.0
X_32_Baran_88_Baran_Wheat 36520.0
X_332_Kota_106_Sawai_Madhopur_Wheat 18260.0
X_333_Kota_106_Sawai_Madhopur_Wheat 36520.0
X_350_Kota_106_Sawai_Madhopur_Wheat 18260.0
X_351_Kota_107_Sawai_Madhopur_Wheat 18260.0
X_354_Kota_106_Sawai_Madhopur_Wheat 18260.0
X_364_Kota_106_Sawai_Madhopur_Wheat 41090.0
X_367_Kotputli_Behror_60_Sikar_Wheat 45650.0
X_368_Kotputli_Behror_60_Sikar_Wheat 9130.0
X_369_Phalodi_84_Phalodi_Wheat 910.0
X_370_Jalor_77_Jalor_Wheat 910.0
X_371_Pali_9_Pali_Wheat 9130.0
X_372_Pali_5_Pali_Wheat 4570.0
X_373_Pali_5_Pali_Wheat 8654.55
X_373_Pali_9_Pali_Wheat 475.45
X_374_Pali_9_Pali_Wheat 27390.0
X_375_Pratapgarh_257_Udaipur_Wheat 3233.01
X_375_Pratapgarh_266_Banswara_Wheat 15026.99
X_376_Pratapgarh_257_Udaipur_Wheat 9130.0
X_377_Pratapgarh_257_Udaipur_Wheat 9130.0
X_378_Pratapgarh_257_Udaipur_Wheat 4570.0
X_379_Pratapgarh_257_Udaipur_Wheat 27390.0
X_381_Rajsamand_77_Jalor_Wheat 9130.0
X_382_Rajsamand_77_Jalor_Wheat 18260.0
X_383_Rajsamand_77_Jalor_Wheat 22830.0
X_384_Rajsamand_77_Jalor_Wheat 13700.0
X_385_Rajsamand_77_Jalor_Wheat 9130.0
X_386_Salumbar_257_Udaipur_Wheat 4570.0
X_387_Sawai_Madhopur_106_Sawai_Madhopur_Wheat 21090.0
X_387_Sawai_Madhopur_56_Dausa_Wheat 15430.0
X_388_Sawai_Madhopur_56_Dausa_Wheat 18260.0
X_389_Sawai_Madhopur_106_Sawai_Madhopur_Wheat 36520.0
X_390_Sawai_Madhopur_106_Sawai_Madhopur_Wheat 27390.0
X_391_Sawai_Madhopur_106_Sawai_Madhopur_Wheat 27390.0
X_3_Alwar_21_Alwar_Wheat 68480.0
X_40_Baran_88_Baran_Wheat 18260.0
X_432_Ganganagar_6_Nagaur_Wheat 1561.0
X_432_Ganganagar_86_Barmer_Wheat 135399.0
X_433_Ganganagar_84_Phalodi_Wheat 27330.0
X_433_Ganganagar_86_Barmer_Wheat 60.0
X_435_Ganganagar_6_Nagaur_Wheat 13700.0
X_440_Ganganagar_170_Ganganagar_Wheat 141660.0
X_451_Tonk_62_Tonk_Wheat 5610.0
X_452_Tonk_62_Tonk_Wheat 9130.0
X_453_Tonk_62_Tonk_Wheat 22830.0
X_454_Tonk_62_Tonk_Wheat 18260.0
X_455_Udaipur_257_Udaipur_Wheat 9130.0
X_456_Udaipur_257_Udaipur_Wheat 13700.0
X_47_Beawar_78_Jodhpur_Wheat 18260.0
X_48_Beawar_78_Jodhpur_Wheat 18260.0
X_49_Beawar_1_Ajmer_Wheat 63910.0
